name,categories,github_links_list
VersoView,['Polygon Ecosystem'],
SpaceChain (ERC-20),[],https://github.com/spacechain/SpaceChainOS
Einsteinium,[],https://github.com/emc2foundation/qt-wallet-emc2
Bundles,[],
GROWTH DeFi,"['Avalanche Ecosystem', 'Olympus Pro', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/GrowthDeFi/growthdefi-v1-core
1337,"['Number', 'Social Money']",
Skycoin,[],https://github.com/skycoin/skycoin
DinoSwap,['Polygon Ecosystem'],
WOWswap,"['Avalanche Ecosystem', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', None]",
Legend of Fantasy War,['Binance Smart Chain Ecosystem'],
Useless,[],https://github.com/uselesscrypto
DeFiner,"['Lending/Borrowing', 'Decentralized Finance (DeFi)', None]",
Falcon Project,['Entertainment'],https://github.com/ProjectFalcon
MakiSwap,['HECO Chain Ecosystem'],
Crypton,"['Cryptocurrency', 'Privacy Coins']",
Gulden,['Cryptocurrency'],https://github.com/Gulden/gulden-official
X-Consoles,[],
Ripio Credit Network,"['Lending/Borrowing', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/ripio/rcn-network
BigShortBets,[],
TenX,['Finance / Banking'],https://github.com/comit-network/comit-rs
TenX,['Finance / Banking'],https://github.com/comit-network/RFCs
Plant vs Undead Token,['Play To Earn'],https://github.com/plantvsundead/
Avaxlauncher,"['Avalanche Ecosystem', 'Binance Smart Chain Ecosystem']",
Fedoracoin,[],https://github.com/fedoracoin/fedoracoin
Serey Coin,[],https://github.com/serey-io/serey-blockchain-node
Revest Finance,[],
KOROMARU,[],
Fabric,"['Solana Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/fabric-foundation/
NearPad,[],
Game Ace Token,[],https://github.com/AlchemyToys
Achain,[],https://github.com/Achain-Dev/Achain
Unicly Hashmasks Collection,"['uTokens', 'Fractionalized NFT', 'Non-Fungible Tokens (NFT)']",
BNPL Pay,[],
Jetfuel Finance,['Binance Smart Chain Ecosystem'],https://github.com/jetfuelfinance
InventoryClub,[],
Switcheo,"['Cosmos Ecosystem', 'Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
Kineko,['Entertainment'],
Xfinite Entertainment Token,[],https://github.com/xfinite-io/XET
XVIX,[],https://github.com/xvi10/xvix-contracts
Metrix Coin,[],https://github.com/TheLindaProjectInc/metrix
Monavale,"['Metaverse', 'Polygon Ecosystem', 'Non-Fungible Tokens (NFT)']",https://github.com/DIGITALAX/staking/blob/main/contracts/MONA.sol
EverETH,['Binance Smart Chain Ecosystem'],https://github.com/EverETHcode
CREDITS,[],https://github.com/CREDITSCOM/node
Rhythm,['Music'],https://github.com/ryandavern/Rhythm
CryptoCart V2,['Binance Smart Chain Ecosystem'],
Bibox Token,['Exchange-based Tokens'],https://github.com/bibox365/bixtoken
Unicly Bored Ape Yacht Club Collection,"['uTokens', 'Fractionalized NFT', 'Non-Fungible Tokens (NFT)']",
VIBE,"['Metaverse', 'Play To Earn', 'Entertainment', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/amack2u/VibeHub
Pussy Financial,[],
UniWhales,['Analytics'],
Shardus,['Protocol'],https://github.com/Shardus/shardus.github.io
UniDex,['xDAI Ecosystem'],https://github.com/supakawaiidesu/UniDex-Token
Hakka Finance,"['Decentralized Finance (DeFi)', 'Governance']",https://github.com/hakkafinance/blackholeswap.com
Cypherium,['Smart Contract Platform'],https://github.com/cypherium/
SWAPZ.app,[],
SOLACE,[],https://github.com/solace-fi/solace-stats
MCH Coin,"['Entertainment', 'Non-Fungible Tokens (NFT)', 'Gaming']",
IDLE,"['Yield Aggregator', 'Polygon Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",http://github.com/Idle-Labs
INSTAR,['Big Data'],
Coin,['Decentralized Finance (DeFi)'],https://github.com/coindefi/COIN
BlackHat Coin,[],https://github.com/BlackHatCoin/BlackHatWallet
Ghost,"['Cryptocurrency', 'Privacy Coins']",https://github.com/ghost-coin
Nucleus Vision,['Business Platform'],https://github.com/NucleusVision/smartcontracts
Bitlocus,['Binance Smart Chain Ecosystem'],
The Three Kingdoms,['Gaming'],
Total Crypto Market Cap,"['Index', 'DeFi Index']",https://github.com/cryptexfinance
Dapp.com,['Business Platform'],
Husky AVAX,"['Avalanche Ecosystem', 'Music']",
Unit Protocol New,"['Lending/Borrowing', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/unitprotocol/core
Demole,['Binance Smart Chain Ecosystem'],
Investin,['Solana Ecosystem'],https://github.com/Investin-pro
YAM,"['Insurance', 'Asset Manager', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/yam-finance/yam-protocol
Hedget,"['Derivatives', 'Decentralized Exchange Token (DEX)', 'Options', 'Decentralized Finance (DeFi)']",
Ridotto,[],https://github.com/ridotto-io/ridotto.io
Matrix AI Network,['Artificial Intelligence'],https://github.com/MatrixAINetwork/WhitePaper
WorldCoin,[],https://github.com/Worldcoin-Network/worldcoin
WorldCoin,[],https://github.com/OfficialWorldcoinGlobal/Worldcoin/releases
WorldCoin,[],https://github.com/WorldcoinGlobal/WorldcoinDaemon
Teloscoin,"['Technology & Science', 'Masternodes']",https://github.com/phoenixkonsole/transcendence
TrueChain,[],
MATRYX,[],https://github.com/matryx/Matryx-Alpha
DeepOnion,['Privacy Coins'],https://github.com/deeponion/deeponion
Uniform Fiscal Object,[],https://github.com/fiscalobject/ufo
CyberMiles,['Cosmos Ecosystem'],https://github.com/cybermiles/cybermiles-token
Prosper,"['Prediction Markets', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Pawthereum,[],https://github.com/pawthereum
Helmet Insure,[],https://github.com/helmet-insure/helmet-insure.github.io
HTMLCOIN,['Protocol'],https://github.com/HTMLCOIN/HTMLCOIN
X-CASH,['Finance / Banking'],https://github.com/X-CASH-official/X-CASH
Equilibrium EOSDT,"['USD Stablecoin', 'Stablecoins']",https://github.com/equilibrium-eosdt
Reward Hunters Token,['Binance Smart Chain Ecosystem'],https://github.com/RewardHunters
JULIEN,['Social Money'],
Phantasia,[],
Metaverse Miner,[],
INTchain,[],https://github.com/intfoundation
Banana,['Non-Fungible Tokens (NFT)'],
KAKA NFT World,['Binance Smart Chain Ecosystem'],
Electronic Gulden,[],https://github.com/Electronic-Gulden-Foundation/egulden
Revain,[],https://github.com/Revain/REVETHToken
Waggle Network,[],
Everlens,['Binance Smart Chain Ecosystem'],
ODEM,['Education'],https://github.com/odemio/zeppelin-solidity
ODEM,['Education'],https://github.com/odemio/stakebank
ODEM,['Education'],https://github.com/odemio/onf-diceware
Hanu Yokia,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/Goji-Crypto
Swarm Markets,[],https://github.com/SwarmMarkets/trade-smart-contracts
Exodia,"['Fantom Ecosystem', 'Rebase Tokens']",
Feeder Finance,"['Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
cSAI,"['Finance / Banking', 'Asset-backed Tokens']",
Bankless BED Index,[],
Horizon Protocol,"['Synthetic Issuer', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/Horizon-Protocol/
OolongSwap,[],https://github.com/OolongSwap/oolongswap-deployments/
Kambria,"['Polygon Ecosystem', 'Cryptocurrency']",https://github.com/kambria-platform/kambria-contracts
Kambria,"['Polygon Ecosystem', 'Cryptocurrency']",https://github.com/kambria-platform/tokens
Cardence,"['Launchpad', 'Binance Smart Chain Ecosystem']",
MASS,"['Technology & Science', 'Smart Contract Platform']",https://github.com/massnetorg
Roobee,[],https://github.com/roobee-platform/Roobee
TribeOne,[],https://github.com/TribeOneDefi
Shih Tzu,['Meme Tokens'],
Orakuru,"['Business Services', 'Infrastructure', 'Smart Contract Platform', 'Oracle']",
Moonscape,"['Binance Smart Chain Ecosystem', None]",https://github.com/Seastarinteractive/moonscape
Xeta Reality,[],https://github.com/XetaReality
Dogey-Inu,[],
8Pay,['Polygon Ecosystem'],
Swerve,"['Automated Market Maker (AMM)', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/SwerveFinance/SwervContracts
Spaceswap MILK2,"['Avalanche Ecosystem', 'Number', 'Binance Smart Chain Ecosystem']",https://github.com/spaceswap
Bloom,['Finance / Banking'],https://github.com/hellobloom/core
BnkToTheFuture,['Finance / Banking'],https://github.com/BankToTheFuture/bft
EOSForce,['Smart Contract Platform'],https://github.com/eosforce/eosforce
Rewards Bunny,['Binance Smart Chain Ecosystem'],https://github.com/rewardsbunny/RewardsBunny
TOP Network,['Infrastructure'],
ACA Token,[],
Spendcoin,"['Cosmos Ecosystem', 'Finance / Banking']",https://github.com/Spend/Spend-Business
Quark,['Cryptocurrency'],https://github.com/MaxGuevara/quark
Quark,['Cryptocurrency'],https://github.com/quark-project/quark
Pillar,"['Finance / Banking', 'Business Platform', 'Software', 'Governance', 'xDAI Ecosystem']",https://github.com/pillarwallet/PillarToken
Shakita Inu,['Binance Smart Chain Ecosystem'],
Vexanium,['Business Platform'],https://github.com/vexanium/contract
Black Eye Galaxy,"['Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/blackeyegalaxy
TasteNFT,['Binance Smart Chain Ecosystem'],
Dune,[],
OnX Finance,"['Avalanche Ecosystem', 'Polygon Ecosystem']",https://github.com/OnXFinance/
Score Token,[None],
Impermax,"['Avalanche Ecosystem', 'Polygon Ecosystem', None]",https://github.com/Impermax-Finance
Microtick,[],https://github.com/microtick
smARTOFGIVING,['Charity'],https://github.com/smartofgiving/AOG
DAppNode,['xDAI Ecosystem'],https://github.com/dappnode
OtterClam,"['Polygon Ecosystem', 'Rebase Tokens', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",https://github.com/OtterClam
Kick,"['Finance / Banking', 'Binance Smart Chain Ecosystem']",https://github.com/kickico/contracts
Obortech,[],https://github.com/OBORTECH-org/OBOT
Mist,['Gaming'],
Mettalex,['Synthetic Issuer'],https://github.com/fetchai/mettalex-market-maker
Mettalex,['Synthetic Issuer'],https://github.com/fetchai/mettalex-token
Whiteheart,"['Derivatives', 'Decentralized Finance (DeFi)']",
Trava Finance,"['Lending/Borrowing', 'Yield Farming']",https://github.com/TravaFinance
Afreum,[],
Woofy,"['Yearn Ecosystem', 'Meme Tokens']",https://github.com/yearn/woofy
Yup,['Social Money'],https://github.com/yup-io
Genaro Network,[],https://github.com/GenaroSanada/Genaro
Hiveterminal token,[],https://github.com/cazala/coin-hive
OTOCASH,['Finance / Banking'],https://github.com/otocash/OTOCASH
Zap,['Oracle'],https://github.com/zapproject
Zap,['Oracle'],https://github.com/zapproject/FeedArbitration
Verox,['Polygon Ecosystem'],
Cube,['Business Platform'],
Spore,"['Avalanche Ecosystem', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",https://github.com/sporeproject/spore-frontend
CloutContracts,[],https://github.com/CloutContracts
Gridcoin,['Technology & Science'],https://github.com/gridcoin-community/Gridcoin-Research
ClinTex CTi,[],http://github.com/ClinTex/
Minto,[],
VDV Token,[],
impactMarket,['Celo Ecosystem'],https://github.com/impactMarket
Nyzo,['Cryptocurrency'],https://github.com/Open-Nyzo/
Nyzo,['Cryptocurrency'],https://github.com/n-y-z-o/nyzoVerifier
Celestial,['Non-Fungible Tokens (NFT)'],https://github.com/CeltGame
Blockzero Labs,['Business Platform'],
Restart Energy,['Cryptocurrency'],https://github.com/TransylvaniaHighTech/RestartEnergyICO
B-cube.ai,[],
Filda,"['Lending/Borrowing', 'HECO Chain Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/fildaio/FilDA
Filda,"['Lending/Borrowing', 'HECO Chain Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/fildaio
Unslashed Finance,"['Insurance', 'Olympus Pro', 'Decentralized Finance (DeFi)']",
Sirin Labs Token,[],https://github.com/sirin-labs/crowdsale-smart-contract
Sirin Labs Token,[],https://github.com/sirin-labs/certain-channel
Sirin Labs Token,[],https://github.com/sirin-labs/karma.js
Sarcophagus,[],https://github.com/sarcophagus-org/sarco-token
Etho Protocol,"['Infrastructure', 'Masternodes']",https://github.com/Ether1Project/Ether1
BillionHappiness,[],https://github.com/BHCHappiness
Pontoon,[],https://github.com/pontoonfi
Vanilla Network,"['Gambling', 'Polygon Ecosystem']",https://github.com/vanilla-network/Vanilla-Core
EUNO,[],https://github.com/Euno/explorer
ARCS,[],
Auroracoin,[],https://github.com/aurarad/auroracoin
Asko,['Cryptocurrency'],https://github.com/joefilmo/askonetwork-contracts
Edgeless,['Business Platform'],https://github.com/EdgelessCasino/Smart-Contracts
OIN Finance,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Mover,['Yield Aggregator'],https://github.com/Holyheld
Big Data Protocol,"['Solana Ecosystem', 'Polygon Ecosystem', 'Big Data', 'Storage', 'Analytics']",https://github.com/bigdataprotocol/bdp-contracts
Paypolitan Token,[],
Zenfuse,[],
Shopping.io Governance,[],https://github.com/shoppingio
Egretia,['Software'],https://github.com/Egretia/Egretia-Engine
Hodl Finance,[],
Flare Token,['Polygon Ecosystem'],https://github.com/1FLR/1FLR-Contract
Aimedis,['Binance Smart Chain Ecosystem'],https://github.com/AimedisBV/AIMX/
Float Protocol: Float,[],https://github.com/FloatProtocol/
Agave Token,['xDAI Ecosystem'],https://github.com/1Hive/agave-frontend
Rabbit Finance,"['Lending/Borrowing', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/RabbitFinanceProtocol
42-coin,['Number'],https://github.com/42-coin/42
VeriSafe,['Business Platform'],https://github.com/VeriSafe/Desktop-Wallet
VeriSafe,['Business Platform'],https://github.com/VeriSafe/VeriDex
VeriSafe,['Business Platform'],https://github.com/VeriSafe/veridex-launchpad
VeriSafe,['Business Platform'],https://github.com/VeriSafe/Ethereum
VeriSafe,['Business Platform'],https://github.com/VeriSafe/verisafe-docs
Cook,"['DeFi Index', 'Avalanche Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/CookFinance
Tectonic,[],
Dovu,['Cryptocurrency'],https://github.com/dovuofficial/
Adora Token,[],
WanSwap,"['Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Decentralized Finance (DeFi)']",https://github.com/wanswap
BitOrbit,[],
Emanate,['Music'],
All Sports,[],
sDEFI,"['Index', 'DeFi Index', 'Synths', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Tycoon,[],https://github.com/tycoon
ACryptoSI,"['Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
Effect Network,['Artificial Intelligence'],https://github.com/effectai/neo-dev-toolkit
Grey Token,['Non-Fungible Tokens (NFT)'],https://github.com/GreyTokenTeam
CoinsPaid,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Kaiba Inu,[],https://github.com/KaibaInu
Jur,['Legal'],https://github.com/jurteam
Vita Inu,['Meme Tokens'],https://github.com/Vita-Inu
YIN Finance,['Binance Smart Chain Ecosystem'],https://github.com/YinFinance
HollyGold,[],
MetaFabric,['Binance Smart Chain Ecosystem'],
Ycash,[],https://github.com/YcashFoundation/ycash/
SmartMesh,[],https://github.com/SmartMeshFoundation/SmartMesh_iOS
Value DeFi,"['Yield Aggregator', 'Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Raven Protocol,['Artificial Intelligence'],
carVertical,[],https://github.com/carVertical/ico
Metaverse NFT Index,"['Index', 'NFT Index']",
Newdex Token,"['Decentralized Exchange Token (DEX)', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
PlayNity,"['Terra Ecosystem', 'Binance Smart Chain Ecosystem']",
My Master War,"['Play To Earn', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/MyMasterWar/MAT-erc20
Bitcoin Pro,['Cryptocurrency'],https://github.com/Bitcoin-PRO/BitcoinPro
Advertise Coin,[],
Ternio,['Business Platform'],https://github.com/Ternio/stellarterm
Ideaology,['Polygon Ecosystem'],https://github.com/ideaologyio/idea
High Performance Blockchain,"['Cryptocurrency', 'Smart Contract Platform']",https://github.com/hpb-project/go-hpb
Vidulum,['Cryptocurrency'],https://github.com/vidulum/vidulum/
Shar Pei,[],
Babylon Finance,[],
Ethermon,"['Metaverse', 'Polygon Ecosystem', 'Play To Earn', 'Gaming']",
SmartCredit Token,['Lending/Borrowing'],
LGO Token,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",https://github.com/lgo-public
Neumark,[],https://github.com/Neufund/platform-frontend
Tap,[],
Decubate,['Binance Smart Chain Ecosystem'],
disBalancer,[],https://github.com/thedisbalancer
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-core
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-guardian
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-cloud
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-desktop
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-mobile
Conceal,"['Finance / Banking', 'Privacy Coins']",https://github.com/ConcealNetwork/conceal-wallet
SwapDEX,[],https://github.com/69th-byte
Fastswap (BSC),"['Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Binance Smart Chain Ecosystem']",
Polkalokr,['Binance Smart Chain Ecosystem'],https://github.com/Polkalokr
Nidhi Dao,"['Polygon Ecosystem', None, 'Rebase Tokens', 'Asset-backed Tokens']",
Lendingblock,[],https://github.com/lendingblock/etherwallet
Lendingblock,[],https://github.com/lendingblock/ethereum-lists
Covenants,['Decentralized Finance (DeFi)'],https://github.com/ethereansos
Covenants,['Decentralized Finance (DeFi)'],https://github.com/b-u-i-d-l/unifi
Covenants,['Decentralized Finance (DeFi)'],https://github.com/EthereansOS/Covenants-Core
HitChain,[],
Sunny Aggregator,['Solana Ecosystem'],https://github.com/SunnyAggregator
